230.454498,-267.518555,-389.760529;112.620949,-267.518555,-342.411804;112.620949,-322.300812,-342.411804;230.454498,-322.300812,-393.048615;222.079437,-266.914001,-409.903564;104.245888,-266.914001,-362.55484;104.245888,-321.696289,-362.55484;222.079437,-321.696289,-413.19165;230.454498,-267.518555,-389.760529;112.620949,-267.518555,-342.411804;112.620949,-267.518555,-342.411804;112.620949,-322.300812,-342.411804;112.620949,-322.300812,-342.411804;230.454498,-322.300812,-393.048615;230.454498,-322.300812,-393.048615;230.454498,-267.518555,-389.760529;
230.454498,-212.736282,-384.651306;112.620949,-212.736282,-342.411804;112.620949,-267.518555,-342.411804;230.454498,-267.518555,-389.760529;222.707306,-211.785904,-405.030853;104.873726,-211.785904,-362.791351;104.873726,-266.568176,-362.791351;222.707306,-266.568176,-410.140076;230.454498,-212.736282,-384.651306;112.620949,-212.736282,-342.411804;112.620949,-212.736282,-342.411804;112.620949,-267.518555,-342.411804;112.620949,-267.518555,-342.411804;230.454498,-267.518555,-389.760529;230.454498,-267.518555,-389.760529;230.454498,-212.736282,-384.651306;
230.454498,-157.954025,-378.024536;112.620949,-157.954025,-342.411804;112.620949,-212.736282,-342.411804;230.454498,-212.736282,-384.651306;223.620361,-156.702774,-398.712158;105.786842,-156.702774,-363.099426;105.786842,-211.485031,-363.099426;223.620361,-211.485031,-405.338928;230.454498,-157.954025,-378.024536;112.620949,-157.954025,-342.411804;112.620949,-157.954025,-342.411804;112.620949,-212.736282,-342.411804;112.620949,-212.736282,-342.411804;230.454498,-212.736282,-384.651306;230.454498,-212.736282,-384.651306;230.454498,-157.954025,-378.024536;
230.454498,-103.171761,-370.183655;112.620949,-103.171761,-342.411804;112.620949,-157.954025,-342.411804;230.454498,-157.954025,-378.024536;224.799927,-101.667213,-391.207703;106.966408,-101.667213,-363.435883;106.966408,-156.449448,-363.435883;224.799927,-156.449448,-399.048584;230.454498,-103.171761,-370.183655;112.620949,-103.171761,-342.411804;112.620949,-103.171761,-342.411804;112.620949,-157.954025,-342.411804;112.620949,-157.954025,-342.411804;230.454498,-157.954025,-378.024536;230.454498,-157.954025,-378.024536;230.454498,-103.171761,-370.183655;
230.454498,-48.389503,-361.432251;112.620949,-48.389503,-342.411804;112.620949,-103.171761,-342.411804;230.454498,-103.171761,-370.183655;226.217438,-46.684998,-382.772125;108.383858,-46.684998,-363.751709;108.383858,-101.467262,-363.751709;226.217438,-101.467262,-391.523529;230.454498,-48.389503,-361.432251;112.620949,-48.389503,-342.411804;112.620949,-48.389503,-342.411804;112.620949,-103.171761,-342.411804;112.620949,-103.171761,-342.411804;230.454498,-103.171761,-370.183655;230.454498,-103.171761,-370.183655;230.454498,-48.389503,-361.432251;
230.454498,61.175022,-342.411804;112.620949,61.175022,-342.411804;112.620949,-48.389503,-342.411804;230.454498,-48.389503,-361.432251;228.705383,63.056103,-364.083252;110.871895,63.056103,-364.083252;110.871895,-46.508415,-364.083252;228.705383,-46.508415,-383.103668;230.454498,61.175022,-342.411804;112.620949,61.175022,-342.411804;112.620949,61.175022,-342.411804;112.620949,-48.389503,-342.411804;112.620949,-48.389503,-342.411804;230.454498,-48.389503,-361.432251;230.454498,-48.389503,-361.432251;230.454498,61.175022,-342.411804;
230.454498,170.739548,-323.391388;112.620949,170.739548,-342.411804;112.620949,61.175022,-342.411804;230.454498,61.175022,-342.411804;232.203613,172.620621,-345.062805;114.370033,172.620621,-364.083252;114.370033,63.056103,-364.083252;232.203613,63.056103,-364.083252;230.454498,170.739548,-323.391388;112.620949,170.739548,-342.411804;112.620949,170.739548,-342.411804;112.620949,61.175022,-342.411804;112.620949,61.175022,-342.411804;230.454498,61.175022,-342.411804;230.454498,61.175022,-342.411804;230.454498,170.739548,-323.391388;
230.454498,225.52179,-314.639984;112.620949,225.52179,-342.411804;112.620949,170.739548,-342.411804;230.454498,170.739548,-323.391388;234.691559,227.226303,-335.979858;116.858009,227.226303,-363.751709;116.858009,172.444061,-363.751709;234.691559,172.444061,-344.731293;230.454498,225.52179,-314.639984;112.620949,225.52179,-342.411804;112.620949,225.52179,-342.411804;112.620949,170.739548,-342.411804;112.620949,170.739548,-342.411804;230.454498,170.739548,-323.391388;230.454498,170.739548,-323.391388;230.454498,225.52179,-314.639984;
230.454498,280.304077,-306.799103;112.620949,280.304077,-342.411804;112.620949,225.52179,-342.411804;230.454498,225.52179,-314.639984;236.10907,281.808655,-327.823151;118.275551,281.808655,-363.435883;118.275551,227.026352,-363.435883;236.10907,227.026352,-335.664032;230.454498,280.304077,-306.799103;112.620949,280.304077,-342.411804;112.620949,280.304077,-342.411804;112.620949,225.52179,-342.411804;112.620949,225.52179,-342.411804;230.454498,225.52179,-314.639984;230.454498,225.52179,-314.639984;230.454498,280.304077,-306.799103;
230.454498,335.086334,-300.172302;112.620949,335.086334,-342.411804;112.620949,280.304077,-342.411804;230.454498,280.304077,-306.799103;237.288635,336.337585,-320.859924;119.455116,336.337585,-363.099426;119.455116,281.555328,-363.099426;237.288635,281.555328,-327.486725;230.454498,335.086334,-300.172302;112.620949,335.086334,-342.411804;112.620949,335.086334,-342.411804;112.620949,280.304077,-342.411804;112.620949,280.304077,-342.411804;230.454498,280.304077,-306.799103;230.454498,280.304077,-306.799103;230.454498,335.086334,-300.172302;
230.454498,389.868591,-295.06311;112.620949,389.868591,-342.411804;112.620949,335.086334,-342.411804;230.454498,335.086334,-300.172302;238.201691,390.818909,-315.442657;120.368202,390.818909,-362.791351;120.368202,336.036652,-362.791351;238.201691,336.036652,-320.551849;230.454498,389.868591,-295.06311;112.620949,389.868591,-342.411804;112.620949,389.868591,-342.411804;112.620949,335.086334,-342.411804;112.620949,335.086334,-342.411804;230.454498,335.086334,-300.172302;230.454498,335.086334,-300.172302;230.454498,389.868591,-295.06311;
230.454498,444.650879,-291.774994;112.620949,444.650879,-342.411804;112.620949,389.868591,-342.411804;230.454498,389.868591,-295.06311;238.829559,445.255371,-311.91803;120.99601,445.255371,-362.55484;120.99601,390.473114,-362.55484;238.829559,390.473114,-315.206116;230.454498,444.650879,-291.774994;112.620949,444.650879,-342.411804;112.620949,444.650879,-342.411804;112.620949,389.868591,-342.411804;112.620949,389.868591,-342.411804;230.454498,389.868591,-295.06311;230.454498,389.868591,-295.06311;230.454498,444.650879,-291.774994;
230.454498,499.433136,-290.611511;112.620949,499.433136,-342.411804;112.620949,444.650879,-342.411804;230.454498,444.650879,-291.774994;239.153656,499.64563,-310.624756;121.320076,499.64563,-362.425049;121.320076,444.863403,-362.425049;239.153656,444.863403,-311.788208;230.454498,499.433136,-290.611511;112.620949,499.433136,-342.411804;112.620949,499.433136,-342.411804;112.620949,444.650879,-342.411804;112.620949,444.650879,-342.411804;230.454498,444.650879,-291.774994;230.454498,444.650879,-291.774994;230.454498,499.433136,-290.611511;
289.371307,-322.300812,-416.346954;230.454498,-322.300812,-393.048615;230.454498,-377.083038,-394.212097;289.371307,-377.083038,-418.045776;281.268951,-321.771637,-436.603333;222.352173,-321.771637,-413.305023;222.352173,-376.553864,-414.468506;281.268951,-376.553864,-438.302155;289.371307,-322.300812,-416.346954;230.454498,-322.300812,-393.048615;230.454498,-322.300812,-393.048615;230.454498,-377.083038,-394.212097;230.454498,-377.083038,-394.212097;289.371307,-377.083038,-418.045776;289.371307,-377.083038,-418.045776;289.371307,-322.300812,-416.346954;
289.371307,-267.518555,-411.545959;230.454498,-267.518555,-389.760529;230.454498,-322.300812,-393.048615;289.371307,-322.300812,-416.346954;281.5914,-266.017303,-431.879913;222.674622,-266.017303,-410.094452;222.674622,-320.79953,-413.382568;281.5914,-320.79953,-436.680878;289.371307,-267.518555,-411.545959;230.454498,-267.518555,-389.760529;230.454498,-267.518555,-389.760529;230.454498,-322.300812,-393.048615;230.454498,-322.300812,-393.048615;289.371307,-322.300812,-416.346954;289.371307,-322.300812,-416.346954;289.371307,-267.518555,-411.545959;
289.371307,-212.736282,-404.085968;230.454498,-212.736282,-384.651306;230.454498,-267.518555,-389.760529;289.371307,-267.518555,-411.545959;282.207306,-210.386917,-424.565369;223.290497,-210.386917,-405.130707;223.290497,-265.169159,-410.239929;282.207306,-265.169159,-432.02536;289.371307,-212.736282,-404.085968;230.454498,-212.736282,-384.651306;230.454498,-212.736282,-384.651306;230.454498,-267.518555,-389.760529;230.454498,-267.518555,-389.760529;289.371307,-267.518555,-411.545959;289.371307,-267.518555,-411.545959;289.371307,-212.736282,-404.085968;
289.371307,-157.954025,-394.410156;230.454498,-157.954025,-378.024536;230.454498,-212.736282,-384.651306;289.371307,-212.736282,-404.085968;283.087372,-154.878281,-415.081421;224.170593,-154.878281,-398.695801;224.170593,-209.660538,-405.322571;283.087372,-209.660538,-424.757263;289.371307,-157.954025,-394.410156;230.454498,-157.954025,-378.024536;230.454498,-157.954025,-378.024536;230.454498,-212.736282,-384.651306;230.454498,-212.736282,-384.651306;289.371307,-212.736282,-404.085968;289.371307,-212.736282,-404.085968;289.371307,-157.954025,-394.410156;
289.371307,-103.171761,-382.961639;230.454498,-103.171761,-370.183655;230.454498,-157.954025,-378.024536;289.371307,-157.954025,-394.410156;284.203217,-99.495537,-403.842865;225.286438,-99.495537,-391.06485;225.286438,-154.277786,-398.905731;284.203217,-154.277786,-415.291351;289.371307,-103.171761,-382.961639;230.454498,-103.171761,-370.183655;230.454498,-103.171761,-370.183655;230.454498,-157.954025,-378.024536;230.454498,-157.954025,-378.024536;289.371307,-157.954025,-394.410156;289.371307,-157.954025,-394.410156;289.371307,-103.171761,-382.961639;
289.371307,-48.389503,-370.183655;230.454498,-48.389503,-361.432251;230.454498,-103.171761,-370.183655;289.371307,-103.171761,-382.961639;285.520233,-44.247772,-391.26123;226.603424,-44.247772,-382.509796;226.603424,-99.030037,-391.26123;285.520233,-99.030037,-404.039215;289.371307,-48.389503,-370.183655;230.454498,-48.389503,-361.432251;230.454498,-48.389503,-361.432251;230.454498,-103.171761,-370.183655;230.454498,-103.171761,-370.183655;289.371307,-103.171761,-382.961639;289.371307,-103.171761,-382.961639;289.371307,-48.389503,-370.183655;
289.371307,61.175022,-342.411804;230.454498,61.175022,-342.411804;230.454498,-48.389503,-361.432251;289.371307,-48.389503,-370.183655;287.790375,65.720352,-363.697723;228.873566,65.720352,-363.697723;228.873566,-43.844162,-382.71814;287.790375,-43.844162,-391.469543;289.371307,61.175022,-342.411804;230.454498,61.175022,-342.411804;230.454498,61.175022,-342.411804;230.454498,-48.389503,-361.432251;230.454498,-48.389503,-361.432251;289.371307,-48.389503,-370.183655;289.371307,-48.389503,-370.183655;289.371307,61.175022,-342.411804;
289.371307,170.739548,-314.639984;230.454498,170.739548,-323.391388;230.454498,61.175022,-342.411804;289.371307,61.175022,-342.411804;290.95224,175.284882,-335.925873;232.035431,175.284882,-344.677277;232.035431,65.720352,-363.697723;290.95224,65.720352,-363.697723;289.371307,170.739548,-314.639984;230.454498,170.739548,-323.391388;230.454498,170.739548,-323.391388;230.454498,61.175022,-342.411804;230.454498,61.175022,-342.411804;289.371307,61.175022,-342.411804;289.371307,61.175022,-342.411804;289.371307,170.739548,-314.639984;
289.371307,225.52179,-301.861969;230.454498,225.52179,-314.639984;230.454498,170.739548,-323.391388;289.371307,170.739548,-314.639984;293.222382,229.663528,-322.939545;234.305573,229.663528,-335.717529;234.305573,174.881287,-344.468964;293.222382,174.881287,-335.717529;289.371307,225.52179,-301.861969;230.454498,225.52179,-314.639984;230.454498,225.52179,-314.639984;230.454498,170.739548,-323.391388;230.454498,170.739548,-323.391388;289.371307,170.739548,-314.639984;289.371307,170.739548,-314.639984;289.371307,225.52179,-301.861969;
289.371307,280.304077,-290.413483;230.454498,280.304077,-306.799103;230.454498,225.52179,-314.639984;289.371307,225.52179,-301.861969;294.539337,283.980316,-311.294678;235.622559,283.980316,-327.680328;235.622559,229.198044,-335.521179;294.539337,229.198044,-322.743164;289.371307,280.304077,-290.413483;230.454498,280.304077,-306.799103;230.454498,280.304077,-306.799103;230.454498,225.52179,-314.639984;230.454498,225.52179,-314.639984;289.371307,225.52179,-301.861969;289.371307,225.52179,-301.861969;289.371307,280.304077,-290.413483;
289.371307,335.086334,-280.73764;230.454498,335.086334,-300.172302;230.454498,280.304077,-306.799103;289.371307,280.304077,-290.413483;295.655182,338.162109,-301.408905;236.738403,338.162109,-320.843567;236.738403,283.379822,-327.470367;295.655182,283.379822,-311.084717;289.371307,335.086334,-280.73764;230.454498,335.086334,-300.172302;230.454498,335.086334,-300.172302;230.454498,280.304077,-306.799103;230.454498,280.304077,-306.799103;289.371307,280.304077,-290.413483;289.371307,280.304077,-290.413483;289.371307,335.086334,-280.73764;
289.371307,389.868591,-273.277649;230.454498,389.868591,-295.06311;230.454498,335.086334,-300.172302;289.371307,335.086334,-280.73764;296.535309,392.217957,-293.75705;237.6185,392.217957,-315.542511;237.6185,337.43573,-320.651703;296.535309,337.43573,-301.217041;289.371307,389.868591,-273.277649;230.454498,389.868591,-295.06311;230.454498,389.868591,-295.06311;230.454498,335.086334,-300.172302;230.454498,335.086334,-300.172302;289.371307,335.086334,-280.73764;289.371307,335.086334,-280.73764;289.371307,389.868591,-273.277649;
289.371307,444.650879,-268.476685;230.454498,444.650879,-291.774994;230.454498,389.868591,-295.06311;289.371307,389.868591,-273.277649;297.151154,446.1521,-288.810577;238.234375,446.1521,-312.108917;238.234375,391.369812,-315.397034;297.151154,391.369812,-293.611572;289.371307,444.650879,-268.476685;230.454498,444.650879,-291.774994;230.454498,444.650879,-291.774994;230.454498,389.868591,-295.06311;230.454498,389.868591,-295.06311;289.371307,389.868591,-273.277649;289.371307,389.868591,-273.277649;289.371307,444.650879,-268.476685;
289.371307,499.433136,-266.777863;230.454498,499.433136,-290.611511;230.454498,444.650879,-291.774994;289.371307,444.650879,-268.476685;297.473602,499.962311,-287.034271;238.556824,499.962311,-310.86792;238.556824,445.180054,-312.031372;297.473602,445.180054,-288.733093;289.371307,499.433136,-266.777863;230.454498,499.433136,-290.611511;230.454498,499.433136,-290.611511;230.454498,444.650879,-291.774994;230.454498,444.650879,-291.774994;289.371307,444.650879,-268.476685;289.371307,444.650879,-268.476685;289.371307,499.433136,-266.777863;
348.288055,-322.300812,-437.221161;289.371307,-322.300812,-416.346954;289.371307,-377.083038,-418.045776;348.288055,-377.083038,-439.399597;340.92984,-321.574249,-457.75354;282.013092,-321.574249,-436.879303;282.013092,-376.356476,-438.578125;340.92984,-376.356476,-459.931976;348.288055,-322.300812,-437.221161;289.371307,-322.300812,-416.346954;289.371307,-322.300812,-416.346954;289.371307,-377.083038,-418.045776;289.371307,-377.083038,-418.045776;348.288055,-377.083038,-439.399597;348.288055,-377.083038,-439.399597;348.288055,-322.300812,-437.221161;
348.288055,-267.518555,-431.064728;289.371307,-267.518555,-411.545959;289.371307,-322.300812,-416.346954;348.288055,-322.300812,-437.221161;341.242889,-265.463135,-451.616821;282.326141,-265.463135,-432.098083;282.326141,-320.245453,-436.899048;341.242889,-320.245453,-457.773285;348.288055,-267.518555,-431.064728;289.371307,-267.518555,-411.545959;289.371307,-267.518555,-411.545959;289.371307,-322.300812,-416.346954;289.371307,-322.300812,-416.346954;348.288055,-322.300812,-437.221161;348.288055,-322.300812,-437.221161;348.288055,-267.518555,-431.064728;
348.288055,-212.736282,-421.498535;289.371307,-212.736282,-404.085968;289.371307,-267.518555,-411.545959;348.288055,-267.518555,-431.064728;341.83194,-209.535233,-442.097565;282.915192,-209.535233,-424.685028;282.915192,-264.317505,-432.14502;341.83194,-264.317505,-451.663757;348.288055,-212.736282,-421.498535;289.371307,-212.736282,-404.085968;289.371307,-212.736282,-404.085968;289.371307,-267.518555,-411.545959;289.371307,-267.518555,-411.545959;348.288055,-267.518555,-431.064728;348.288055,-267.518555,-431.064728;348.288055,-212.736282,-421.498535;
348.288055,-157.954025,-409.090912;289.371307,-157.954025,-394.410156;289.371307,-212.736282,-404.085968;348.288055,-212.736282,-421.498535;342.658661,-153.788071,-429.759827;283.741913,-153.788071,-415.079041;283.741913,-208.570328,-424.754883;342.658661,-208.570328,-442.16745;348.288055,-157.954025,-409.090912;289.371307,-157.954025,-394.410156;289.371307,-157.954025,-394.410156;289.371307,-212.736282,-404.085968;289.371307,-212.736282,-404.085968;348.288055,-212.736282,-421.498535;348.288055,-212.736282,-421.498535;348.288055,-157.954025,-409.090912;
348.288055,-103.171761,-394.410156;289.371307,-103.171761,-382.961639;289.371307,-157.954025,-394.410156;348.288055,-157.954025,-409.090912;343.686676,-98.223106,-415.160736;284.769928,-98.223106,-403.71225;284.769928,-153.005386,-415.160736;343.686676,-153.005386,-429.841492;348.288055,-103.171761,-394.410156;289.371307,-103.171761,-382.961639;289.371307,-103.171761,-382.961639;289.371307,-157.954025,-394.410156;289.371307,-157.954025,-394.410156;348.288055,-157.954025,-409.090912;348.288055,-157.954025,-409.090912;348.288055,-103.171761,-394.410156;
348.288055,-48.389503,-378.024536;289.371307,-48.389503,-370.183655;289.371307,-103.171761,-382.961639;348.288055,-103.171761,-394.410156;344.878143,-42.84507,-398.85434;285.961395,-42.84507,-391.013458;285.961395,-97.627327,-403.791443;344.878143,-97.627327,-415.23996;348.288055,-48.389503,-378.024536;289.371307,-48.389503,-370.183655;289.371307,-48.389503,-370.183655;289.371307,-103.171761,-382.961639;289.371307,-103.171761,-382.961639;348.288055,-103.171761,-394.410156;348.288055,-103.171761,-394.410156;348.288055,-48.389503,-378.024536;
348.288055,61.175022,-342.411804;289.371307,61.175022,-342.411804;289.371307,-48.389503,-370.183655;348.288055,-48.389503,-378.024536;346.895905,67.22657,-363.332855;287.979156,67.22657,-363.332855;287.979156,-42.337959,-391.104675;346.895905,-42.337959,-398.945557;348.288055,61.175022,-342.411804;289.371307,61.175022,-342.411804;289.371307,61.175022,-342.411804;289.371307,-48.389503,-370.183655;289.371307,-48.389503,-370.183655;348.288055,-48.389503,-378.024536;348.288055,-48.389503,-378.024536;348.288055,61.175022,-342.411804;
348.288055,170.739548,-306.799103;289.371307,170.739548,-314.639984;289.371307,61.175022,-342.411804;348.288055,61.175022,-342.411804;349.680206,176.791092,-327.720154;290.763458,176.791092,-335.561005;290.763458,67.22657,-363.332855;349.680206,67.22657,-363.332855;348.288055,170.739548,-306.799103;289.371307,170.739548,-314.639984;289.371307,170.739548,-314.639984;289.371307,61.175022,-342.411804;289.371307,61.175022,-342.411804;348.288055,61.175022,-342.411804;348.288055,61.175022,-342.411804;348.288055,170.739548,-306.799103;
348.288055,225.52179,-290.413483;289.371307,225.52179,-301.861969;289.371307,170.739548,-314.639984;348.288055,170.739548,-306.799103;351.697906,231.066223,-311.243286;292.781158,231.066223,-322.691772;292.781158,176.283966,-335.469788;351.697906,176.283966,-327.628906;348.288055,225.52179,-290.413483;289.371307,225.52179,-301.861969;289.371307,225.52179,-301.861969;289.371307,170.739548,-314.639984;289.371307,170.739548,-314.639984;348.288055,170.739548,-306.799103;348.288055,170.739548,-306.799103;348.288055,225.52179,-290.413483;
348.288055,280.304077,-275.732697;289.371307,280.304077,-290.413483;289.371307,225.52179,-301.861969;348.288055,225.52179,-290.413483;352.889374,285.252716,-296.483276;293.972626,285.252716,-311.164063;293.972626,230.470444,-322.612549;352.889374,230.470444,-311.164063;348.288055,280.304077,-275.732697;289.371307,280.304077,-290.413483;289.371307,280.304077,-290.413483;289.371307,225.52179,-301.861969;289.371307,225.52179,-301.861969;348.288055,225.52179,-290.413483;348.288055,225.52179,-290.413483;348.288055,280.304077,-275.732697;
348.288055,335.086334,-263.325073;289.371307,335.086334,-280.73764;289.371307,280.304077,-290.413483;348.288055,280.304077,-275.732697;353.91745,339.252319,-283.993988;295.000702,339.252319,-301.406555;295.000702,284.470032,-311.082367;353.91745,284.470032,-296.401581;348.288055,335.086334,-263.325073;289.371307,335.086334,-280.73764;289.371307,335.086334,-280.73764;289.371307,280.304077,-290.413483;289.371307,280.304077,-290.413483;348.288055,280.304077,-275.732697;348.288055,280.304077,-275.732697;348.288055,335.086334,-263.325073;
348.288055,389.868591,-253.758881;289.371307,389.868591,-273.277649;289.371307,335.086334,-280.73764;348.288055,335.086334,-263.325073;354.744171,393.069641,-274.357941;295.827423,393.069641,-293.876678;295.827423,338.287384,-301.33667;354.744171,338.287384,-283.924133;348.288055,389.868591,-253.758881;289.371307,389.868591,-273.277649;289.371307,389.868591,-273.277649;289.371307,335.086334,-280.73764;289.371307,335.086334,-280.73764;348.288055,335.086334,-263.325073;348.288055,335.086334,-263.325073;348.288055,389.868591,-253.758881;
348.288055,444.650879,-247.602432;289.371307,444.650879,-268.476685;289.371307,389.868591,-273.277649;348.288055,389.868591,-253.758881;355.333221,446.706268,-268.154572;296.416473,446.706268,-289.028809;296.416473,391.924011,-293.829773;355.333221,391.924011,-274.311005;348.288055,444.650879,-247.602432;289.371307,444.650879,-268.476685;289.371307,444.650879,-268.476685;289.371307,389.868591,-273.277649;289.371307,389.868591,-273.277649;348.288055,389.868591,-253.758881;348.288055,389.868591,-253.758881;348.288055,444.650879,-247.602432;
348.288055,499.433136,-245.424011;289.371307,499.433136,-266.777863;289.371307,444.650879,-268.476685;348.288055,444.650879,-247.602432;355.64621,500.159698,-265.95636;296.729462,500.159698,-287.310211;296.729462,445.377472,-289.009033;355.64621,445.377472,-268.134796;348.288055,499.433136,-245.424011;289.371307,499.433136,-266.777863;289.371307,499.433136,-266.777863;289.371307,444.650879,-268.476685;289.371307,444.650879,-268.476685;348.288055,444.650879,-247.602432;348.288055,444.650879,-247.602432;348.288055,499.433136,-245.424011;
407.204803,-322.300812,-454.863251;348.288055,-322.300812,-437.221161;348.288055,-377.083038,-439.399597;407.204803,-377.083038,-457.447052;400.884308,-321.393799,-475.731354;341.967499,-321.393799,-458.089264;341.967499,-376.176025,-460.2677;400.884308,-376.176025,-478.315125;407.204803,-322.300812,-454.863251;348.288055,-322.300812,-437.221161;348.288055,-322.300812,-437.221161;348.288055,-377.083038,-439.399597;348.288055,-377.083038,-439.399597;407.204803,-377.083038,-457.447052;407.204803,-377.083038,-457.447052;407.204803,-322.300812,-454.863251;
407.204803,-267.518555,-447.561218;348.288055,-267.518555,-431.064728;348.288055,-322.300812,-437.221161;407.204803,-322.300812,-454.863251;401.173798,-264.961487,-468.37796;342.256989,-264.961487,-451.88147;342.256989,-319.743744,-458.037933;401.173798,-319.743744,-475.680023;407.204803,-267.518555,-447.561218;348.288055,-267.518555,-431.064728;348.288055,-267.518555,-431.064728;348.288055,-322.300812,-437.221161;348.288055,-322.300812,-437.221161;407.204803,-322.300812,-454.863251;407.204803,-322.300812,-454.863251;407.204803,-267.518555,-447.561218;
407.204803,-212.736282,-436.214966;348.288055,-212.736282,-421.498535;348.288055,-267.518555,-431.064728;407.204803,-267.518555,-447.561218;401.709564,-208.776627,-456.960388;342.792755,-208.776627,-442.243958;342.792755,-263.558899,-451.81012;401.709564,-263.558899,-468.306641;407.204803,-212.736282,-436.214966;348.288055,-212.736282,-421.498535;348.288055,-212.736282,-421.498535;348.288055,-267.518555,-431.064728;348.288055,-267.518555,-431.064728;407.204803,-267.518555,-447.561218;407.204803,-267.518555,-447.561218;407.204803,-212.736282,-436.214966;
407.204803,-157.954025,-421.498535;348.288055,-157.954025,-409.090912;348.288055,-212.736282,-421.498535;407.204803,-212.736282,-436.214966;402.445892,-152.835953,-442.172363;343.529144,-152.835953,-429.76474;343.529144,-207.61821,-442.172363;402.445892,-207.61821,-456.888794;407.204803,-157.954025,-421.498535;348.288055,-157.954025,-409.090912;348.288055,-157.954025,-409.090912;348.288055,-212.736282,-421.498535;348.288055,-212.736282,-421.498535;407.204803,-212.736282,-436.214966;407.204803,-212.736282,-436.214966;407.204803,-157.954025,-421.498535;
407.204803,-103.171761,-404.085968;348.288055,-103.171761,-394.410156;348.288055,-157.954025,-409.090912;407.204803,-157.954025,-421.498535;403.341888,-97.134026,-424.698395;344.425079,-97.134026,-415.022552;344.425079,-151.916306,-429.703339;403.341888,-151.916306,-442.110962;407.204803,-103.171761,-404.085968;348.288055,-103.171761,-394.410156;348.288055,-103.171761,-394.410156;348.288055,-157.954025,-409.090912;348.288055,-157.954025,-409.090912;407.204803,-157.954025,-421.498535;407.204803,-157.954025,-421.498535;407.204803,-103.171761,-404.085968;
407.204803,-48.389503,-384.651306;348.288055,-48.389503,-378.024536;348.288055,-103.171761,-394.410156;407.204803,-103.171761,-404.085968;404.359589,-41.665916,-405.21698;345.44278,-41.665916,-398.590179;345.44278,-96.448174,-414.9758;404.359589,-96.448174,-424.651642;407.204803,-48.389503,-384.651306;348.288055,-48.389503,-378.024536;348.288055,-48.389503,-378.024536;348.288055,-103.171761,-394.410156;348.288055,-103.171761,-394.410156;407.204803,-103.171761,-404.085968;407.204803,-103.171761,-404.085968;407.204803,-48.389503,-384.651306;
407.204803,61.175022,-342.411804;348.288055,61.175022,-342.411804;348.288055,-48.389503,-378.024536;407.204803,-48.389503,-384.651306;406.050018,68.470718,-362.946869;347.133209,68.470718,-362.946869;347.133209,-41.093803,-398.55957;406.050018,-41.093803,-405.18634;407.204803,61.175022,-342.411804;348.288055,61.175022,-342.411804;348.288055,61.175022,-342.411804;348.288055,-48.389503,-378.024536;348.288055,-48.389503,-378.024536;407.204803,-48.389503,-384.651306;407.204803,-48.389503,-384.651306;407.204803,61.175022,-342.411804;
407.204803,170.739548,-300.172302;348.288055,170.739548,-306.799103;348.288055,61.175022,-342.411804;407.204803,61.175022,-342.411804;408.359711,178.035233,-320.707367;349.442902,178.035233,-327.334137;349.442902,68.470718,-362.946838;408.359711,68.470718,-362.946838;407.204803,170.739548,-300.172302;348.288055,170.739548,-306.799103;348.288055,170.739548,-306.799103;348.288055,61.175022,-342.411804;348.288055,61.175022,-342.411804;407.204803,61.175022,-342.411804;407.204803,61.175022,-342.411804;407.204803,170.739548,-300.172302;
407.204803,225.52179,-280.73764;348.288055,225.52179,-290.413483;348.288055,170.739548,-306.799103;407.204803,170.739548,-300.172302;410.050201,232.245377,-301.303314;351.133392,232.245377,-310.979126;351.133392,177.463135,-327.364746;410.050201,177.463135,-320.737946;407.204803,225.52179,-280.73764;348.288055,225.52179,-290.413483;348.288055,225.52179,-290.413483;348.288055,170.739548,-306.799103;348.288055,170.739548,-306.799103;407.204803,170.739548,-300.172302;407.204803,170.739548,-300.172302;407.204803,225.52179,-280.73764;
407.204803,280.304077,-263.325073;348.288055,280.304077,-275.732697;348.288055,225.52179,-290.413483;407.204803,225.52179,-280.73764;411.067841,286.341797,-283.9375;352.151031,286.341797,-296.345093;352.151031,231.55954,-311.025879;411.067841,231.55954,-301.350067;407.204803,280.304077,-263.325073;348.288055,280.304077,-275.732697;348.288055,280.304077,-275.732697;348.288055,225.52179,-290.413483;348.288055,225.52179,-290.413483;407.204803,225.52179,-280.73764;407.204803,225.52179,-280.73764;407.204803,280.304077,-263.325073;
407.204803,335.086334,-248.608658;348.288055,335.086334,-263.325073;348.288055,280.304077,-275.732697;407.204803,280.304077,-263.325073;411.963715,340.204376,-269.282501;353.046967,340.204376,-283.998932;353.046967,285.422089,-296.406525;411.963715,285.422089,-283.998932;407.204803,335.086334,-248.608658;348.288055,335.086334,-263.325073;348.288055,335.086334,-263.325073;348.288055,280.304077,-275.732697;348.288055,280.304077,-275.732697;407.204803,280.304077,-263.325073;407.204803,280.304077,-263.325073;407.204803,335.086334,-248.608658;
